"WORD","HITS"
"snowmobileu","1"
"solitari","1"
"survive","1"
"tindria","1"
"tinguéssim","1"
"tractors","1"
"traffic","1"
"trineus","1"
"trànsit","1"
"urban","1"
"urbà","1"
"vacances","1"
"villager","1"
"visqués","1"
"wildlife","1"
"auguste","1"
"banner","1"
"bartoldi","1"
"billion","1"
"bombs","1"
"broad","1"
"bursting","1"
"capitol","1"
"centennial","1"
"challenge","1"
"clinton","1"
"congressman","1"
"dollar","1"
"doric","1"
"egipcian","1"
"enlightening","1"
"francis","1"
"frederic","1"
"gallantly","1"
"gift","1"
"glare","1"
"gleaming","1"
"glorious","1"
"governement","1"
"gracious","1"
"hailed","1"
"hopkinson","1"
"horizontal","1"
"huge","1"
"independence","1"
"influence","1"
"lifes","1"
"lincoln’s","1"
"lyberty","1"
"monstry","1"
"mossie","1"
"nessie","1"
"nissia","1"
"nj","1"
"noble","1"
"pembroke","1"
"perilous","1"
"populated","1"
"pound","1"
"presidents","1"
"proudly","1"
"ramparts","1"
"represents","1"
"reward","1"
"sculptor","1"
"seating","1"
"sites","1"
"spangled","1"
"stairs","1"
"stands","1"
"streaming","1"
"thro","1"
"tons","1"
"tribute","1"
"truman","1"
"twilight","1"
"victorious","1"
"views","1"
"weighs","1"
"yellowstone","1"
"bench","1"
"cupid","1"
"etihw","1"
"gib","1"
"lace","1"
"lollipop","1"
"lovers","1"
"ribbon","1"
"srevol","1"
"stac","1"
"traeh","1"
"airs","1"
"amp","1"
"arage","1"
"arden","1"
"armchairs","1"
"ase","3"
"athroom","1"
"bake","1"
"baths","1"
"bedside","1"
"cabinet","1"
"ceiling","1"
"chimemea","1"
"chimenea","1"
"chimneys","1"
"contrast","1"
"counter","1"
"cuarto","1"
"curtains","1"
"dishwasher","1"
"dormitorios","1"
"downstairs","1"
"dressing","1"
"edrooms","1"
"eeffoc","1"
"elevision","1"
"erutcip","1"
"externa","1"
"finishing","1"
"firstfloor","1"
"floors","1"
"flowery","1"
"garaje","1"
"groundfloor","1"
"ictures","1"
"ideboard","1"
"imneys","1"
"indows","1"
"ining","1"
"ireplace","1"
"ireplaces","1"
"itchen","1"
"iving","1"
"jardín","1"
"jewelry","1"
"lamps","1"
"livng","1"
"loor","1"
"luch","1"
"mat","1"
"memorise","1"
"midday","1"
"mixer","1"
"mornings","1"
"ofa","1"
"ofas","1"
"offee","1"
"ornament","1"
"pillow","1"
"plantas","1"
"pstairs","1"
"rail","1"
"rekam","1"
"relacionado","1"
"rmchairs","1"
"salón","1"
"scale","1"
"shb","1"
"sideboard","1"
"slep","1"
"soap","1"
"sofas","1"
"sunbathe","1"
"tap","1"
"tch","1"
"thr","1"
"tile","1"
"toasts","1"
"toiletries","1"
"towel","1"
"upstairs","1"
"urtains","1"
"verandah","1"
"walls","1"
"wee","1"
"anorak","1"
"branches","1"
"brandy","1"
"chimeny","1"
"dash","1"
"dashes","1"
"dashing","1"
"decoration","1"
"eslorac","1"
"fields","1"
"flake","1"
"glee","1"
"gravy","1"
"guide","1"
"ivy","1"
"jingle","1"
"nadal","1"
"pole","1"
"puddings","1"
"recipes","1"
"rudolf","1"
"sgnikcots","1"
"sleighing","1"
"snowballs","1"
"sprouts","1"
"tonight","1"
"toycar","1"
"trough","1"
"windsor","1"
"wise","1"
"·carols","1"
"·christmas","1"
"·crackers","1"
"·mistletoe","1"
"acerdocxie","2"
"aco","2"
"aharia","1"
"aharrantza","1"
"ahatea","1"
"ahotsak","1"
"ahotsarekin","1"
"ahuntza","1"
"ala","1"
"alas","2"
"ales","2"
"alfalfa","2"
"alfals","2"
"algarrobas","2"
"alimentación","2"
"alimenten","2"
"amagats","2"
"amaren","1"
"anca","2"
"anec","2"
"anedó","2"
"aneguet","2"
"animalia","1"
"animaliak","1"
"animaliek","1"
"animalien","1"
"antxumea","1"
"antzara","1"
"anyell","2"
"anyellet","2"
"apatxak","1"
"aprisco","2"
"ardia","1"
"arra","1"
"arraintxoak","1"
"arrulla","2"
"arrullar","2"
"artegian","1"
"asko","1"
"asno","2"
"associa","2"
"astakumea","1"
"astoa","1"
"atal","1"
"aukera","1"
"ave","2"
"avena","2"
"bai","1"
"baja","2"
"balar","2"
"balido","2"
"banyes","2"
"bec","2"
"behia","1"
"behorra","1"
"belar","2"
"belarra","1"
"bere","1"
"berekoak","1"
"beren","1"
"bil","1"
"bila","1"
"bildotsa","1"
"bizi","1"
"bién","2"
"bokal","1"
"bokala","1"
"bordar","2"
"borobil","1"
"borobila","1"
"bou","2"
"bramar","2"
"btlgperrot","2"
"buey","2"
"bup","2"
"cabra","2"
"cabritet","2"
"cabrito","2"
"cacarear","2"
"cachorro","2"
"cadell","2"
"carn","2"
"carne","2"
"carnero","2"
"cavall","2"
"cerda","2"
"cerdito","2"
"cerdo","2"
"civada","2"
"clacar","2"
"cleda","2"
"cloquejar","2"
"coc","2"
"coll","2"
"colom","2"
"coloma","2"
"colomar","2"
"colomí","2"
"comen","2"
"coneja","2"
"conilla","2"
"conocerás","2"
"cordero","2"
"corral","2"
"cort","2"
"covering","2"
"cresta","2"
"cria","2"
"crin","2"
"crit","2"
"cría","2"
"crías","2"
"cua","2"
"cuadra","2"
"cucs","2"
"cuello","2"
"cuáles","2"
"decim","2"
"delgada","2"
"denetik","1"
"despierta","2"
"di","1"
"differences","2"
"digues","2"
"digute","1"
"dindi","2"
"dira","1"
"diran","2"
"direnak","1"
"dirán","2"
"distinguir","2"
"dituen","1"
"dituzu","1"
"domèstic","2"
"doméstico","2"
"domésticos","2"
"donen","2"
"duen","1"
"dueños","2"
"dute","1"
"duzu","1"
"duzun","1"
"egin","1"
"egizu","1"
"emiten","2"
"empareja","2"
"enborra","1"
"encreuats","2"
"entrapans","2"
"entzun","1"
"erlazionatu","1"
"esaldia","1"
"esan","1"
"escatainar","2"
"escondidos","2"
"escrbir","2"
"eskeintzen","1"
"estable","2"
"establo","2"
"eta","1"
"etxaberea","1"
"etxabereak","1"
"euga","2"
"ez","1"
"ezazu","1"
"ezberdinetan","1"
"femella","2"
"flesh","2"
"fulles","2"
"gainean","1"
"galldindi","2"
"galliner","2"
"gallinero","2"
"gallines","2"
"garia","1"
"garrí","2"
"gazapo","2"
"gip","2"
"gossa","2"
"granges","2"
"grans","2"
"grr","2"
"grunyir","2"
"gruñido","2"
"gtlgyllase","2"
"gurutzegrama","1"
"gusanos","2"
"hankak","1"
"harrak","1"
"hasteko","1"
"hauek","1"
"hauen","1"
"hegaztia","1"
"hembra","2"
"herba","2"
"hierba","2"
"hizkuntza","1"
"hojas","2"
"honek","1"
"honen","1"
"horrek","1"
"horren","1"
"hostoak","1"
"huevos","2"
"idatz","1"
"idatzi","1"
"ikasiko","1"
"ikuiluan","1"
"ikusiko","1"
"ilea","1"
"imagtes","2"
"imal","1"
"indica","2"
"indioilarra","1"
"indiolarkumea","1"
"indiolarra","1"
"inicial","2"
"irrintzi","1"
"irrintzika","1"
"isatsa","1"
"itzazu","1"
"izen","1"
"izena","1"
"izenak","1"
"jaten","1"
"jjiiii","2"
"kakara","1"
"kakaraka","1"
"klik","1"
"kok","1"
"kontsonante","1"
"kontsonantea","1"
"kontsonate","1"
"kua","1"
"kumea","1"
"kurrin","1"
"kurrinka","1"
"kurruka","1"
"ladrido","2"
"lastoa","1"
"lcolom","2"
"leche","2"
"lehenengo","1"
"lepoa","1"
"llana","2"
"llet","2"
"llorigó","2"
"lncaballoa","2"
"lncovellab","2"
"lotu","1"
"lumak","1"
"luze","1"
"lànimal","2"
"macho","2"
"mamelles","2"
"mamá","2"
"mamífer","2"
"mamífero","2"
"marraka","1"
"marru","1"
"marruka","1"
"mascle","2"
"mañana","2"
"menja","2"
"menjem","2"
"mokoa","1"
"moltó","2"
"morro","2"
"mots","2"
"moxala","1"
"mugido","2"
"mugir","2"
"muturra","1"
"nahi","1"
"nena","2"
"norekin","1"
"obtenim","2"
"oca","2"
"oilarra","1"
"oilategian","1"
"oiloa","1"
"oiloaa","1"
"oiloaren","1"
"okela","1"
"oloa","1"
"ongi","1"
"ongo","1"
"onomatopeies","2"
"ordenatu","1"
"orporccxie","2"
"osa","1"
"osatu","1"
"oso","1"
"ous","2"
"oveja","2"
"ovella","2"
"paja","2"
"pakea","1"
"palla","2"
"paloma","2"
"palomo","2"
"papá","2"
"parece","2"
"parpar","2"
"parrupar","2"
"pata","2"
"patito","2"
"pato","2"
"pavo","2"
"paz","2"
"pececitos","2"
"peixets","2"
"pell","2"
"pelota","2"
"perra","2"
"pezuña","2"
"pgalldindi","2"
"pgalloefgr","2"
"pichón","2"
"pico","2"
"piezas","2"
"pigeon","2"
"pio","2"
"pirua","1"
"plomes","2"
"plumas","2"
"pocilga","2"
"pollet","2"
"pollino","2"
"pollito","2"
"pollopavo","2"
"pollí","2"
"poltre","2"
"porc","2"
"porquet","2"
"potre","2"
"potro","2"
"pph","2"
"prima","2"
"primera","2"
"productos","2"
"produktu","1"
"pronuncia","2"
"proporcionan","2"
"puzzlea","1"
"pél","2"
"quadra","2"
"quiquiriquic","2"
"rebuznar","2"
"redonda","2"
"relincha","2"
"renillar","2"
"repetida","2"
"roaster","2"
"rodona","2"
"romperte","2"
"salvaje","2"
"salvajes","2"
"salvatge","2"
"salvatges","2"
"sei","1"
"silenci","2"
"simboliza","2"
"sinbolizatzen","1"
"soluciona","2"
"solucionar","2"
"solució","2"
"sons","2"
"soroll","2"
"species","2"
"ssoanecajh","2"
"straw","2"
"suelta","2"
"ternero","2"
"tis","2"
"titar","2"
"titot","2"
"toro","2"
"trenquis","2"
"trigo","2"
"truija","2"
"truja","2"
"txahala","1"
"txakurkumea","1"
"txakurra","1"
"txakurremea","1"
"txerrama","1"
"txerria","1"
"txerrikortan","1"
"txerrikumea","1"
"txitoa","1"
"txitoaren","1"
"ua","2"
"ugaztuna","1"
"untxia","1"
"untxiemea","1"
"untxikumea","1"
"urmahelean","1"
"usakumea","1"
"usoa","1"
"vaca","2"
"vadell","2"
"vedell","2"
"verdura","2"
"viuen","2"
"vocal","2"
"voces","2"
"vola","2"
"volar","2"
"wavç","2"
"wsovejabjh","2"
"xai","2"
"yegua","2"
"zaldia","1"
"zaldiaren","1"
"zalditegian","1"
"zaunka","1"
"zaunkaka","1"
"zein","1"
"zer","1"
"zezena","1"
"zortzi","1"
"zurdak","1"
"{vgood","2"
"¿muy","2"
"ànec","2"
"ànega","2"
"centimme","1"
"notes","1"
"obverse","1"
"possibilities","1"
"reverse","1"
"crinera","1"
"idioma","1"
"peülla","1"
